CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.cellVoltage3 [V],BATTERY.cellVoltage4 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
9/29/2024,3:02:14.14 PM,1m 30.5s,90.5,55.3534350671988,13.4219366747673,364.8,364.8,34.7,365,289.0,0,15.032503,0,2.013246,0,12.974252,-8.724066,0,6.7,-3.1,55,55,,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.9,0,49.2,49.2,False,False,False,False,False,False,,True,Needs Formatted,,,1024,1024,1684,808,0,False,False,False,False,False,0,False,False,False,False,28,13.85,800,2901,13.861,False,3.467,3.507,3.495,3.381,0.149,True,True,11.636,115.3,113.5,115.3,248,9,36,21,14,45132.5,11572.45,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,232.0,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539660366162,13.4212665045284,8.0012,,
9/29/2024,3:02:14.24 PM,1m 30.6s,90.6,55.3534349631268,13.4219368975529,366.1,366.1,34.7,366,289.1,0,15.032503,0,2.013246,0,12.974252,-8.94776,0,6.5,-3.4,54.6,54.6,,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.9,0,48.8,48.8,False,False,False,False,False,False,,True,Needs Formatted,,,1024,1024,1684,808,0,False,False,False,False,False,0,False,False,False,False,28,13.85,800,2901,13.861,False,3.467,3.507,3.495,3.381,0.149,True,True,11.636,115.3,113.5,115.3,248,9,36,21,14,45132.5,11572.45,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,232.1,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539660366162,13.4212665045284,8.0012,,
9/29/2024,3:02:14.34 PM,1m 30.7s,90.7,55.3534349097029,13.4219369228694,367.4,367.4,34.7,367,289.1,0,15.032503,0,2.013246,0,12.974252,-8.94776,0,6.6,-3.8,54.1,54.1,,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.9,0,48.4,48.4,False,False,False,False,False,False,,True,Needs Formatted,,,1024,1024,1684,810,0,False,False,False,False,False,0,False,False,False,False,28,13.85,800,2901,13.861,False,3.467,3.507,3.495,3.381,0.149,True,True,11.636,115.3,113.5,115.3,248,9,36,21,14,45132.5,11572.45,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,232.1,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539660366162,13.4212665045284,8.0012,,
9/29/2024,3:02:14.44 PM,1m 30.8s,90.8,55.3534349211142,13.421936981218,368.7,368.7,34.7,369,289.1,0,15.032503,0,2.013246,0,12.974252,-8.94776,0,6.5,-4.1,53.7,53.7,,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.9,0,48,48,False,False,False,False,False,False,,True,Needs Formatted,,,1024,1024,1684,815,0,False,False,False,False,False,0,False,False,False,False,28,13.85,800,2901,13.861,False,3.467,3.507,3.495,3.381,0.149,True,True,11.636,115.3,113.5,115.3,248,9,36,21,14,45132.5,11572.45,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,232.1,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539660366162,13.4212665045284,8.0012,,
9/29/2024,3:02:14.54 PM,1m 30.9s,90.9,55.3534348766,13.4219370296208,370.0,370.0,34.7,370,289.2,0,15.032503,0,2.013246,0,12.974252,-8.94776,0,6.6,-4.2,53.3,53.3,,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.9,0,47.6,47.6,False,False,False,False,False,False,,True,Needs Formatted,,,1024,1024,1684,815,0,False,False,False,False,False,0,False,False,False,False,28,13.817,794,2901,13.861,False,3.46,3.502,3.486,3.369,0.149,True,True,11.553,115.3,113.5,115.3,248,9,36,21,14,45132.5,11572.45,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,232.1,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539660366162,13.4212665045284,8.0012,,
9/29/2024,3:02:14.64 PM,1m 31.0s,91.0,55.3534348060421,13.4219368993009,371.3,371.3,34.7,371,289.2,0,15.032503,0,2.013246,0,12.974252,-8.94776,0,6.7,-4.2,52.9,52.9,,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.9,0,47.2,47.2,False,False,False,False,False,False,,True,Needs Formatted,,,1024,1024,1684,829,0,False,False,False,False,False,0,False,False,False,False,28,13.817,794,2901,13.861,False,3.46,3.502,3.486,3.369,0.149,True,True,11.553,115.3,113.5,115.3,248,9,36,21,14,45132.5,11572.45,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,232.1,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539660366162,13.4212665045284,8.0012,,
9/29/2024,3:02:14.74 PM,1m 31.1s,91.1,55.3534347653317,13.4219369326344,372.7,372.7,34.7,373,289.2,0,15.032503,0,2.013246,0,12.974252,-8.94776,0,6.7,-4.4,52.5,52.5,,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.9,0,46.9,46.9,False,False,False,False,False,False,,True,Needs Formatted,,,1024,1024,1684,836,0,False,False,False,False,False,0,False,False,False,False,28,13.817,794,2901,13.861,False,3.46,3.502,3.486,3.369,0.149,True,True,11.553,115.3,113.5,115.3,248,9,36,21,14,45132.5,11572.45,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,232.2,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539660366162,13.4212665045284,8.0012,,
9/29/2024,3:02:14.84 PM,1m 31.2s,91.2,55.3534345735678,13.4219370615076,374.0,374.0,34.7,374,289.3,0,15.032503,0,2.013246,0,12.974252,-8.94776,0,6.8,-4.4,52.2,52.2,,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.9,0,46.6,46.6,False,False,False,False,False,False,,True,Needs Formatted,,,1024,1024,1684,842,0,False,False,False,False,False,0,False,False,False,False,28,13.817,794,2901,13.861,False,3.46,3.502,3.486,3.369,0.149,True,True,11.553,115.3,113.5,115.3,248,9,36,21,14,45132.5,11572.45,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,232.2,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539660366162,13.4212665045284,8.0012,,
9/29/2024,3:02:14.94 PM,1m 31.3s,91.3,55.3534345311782,13.4219371090063,375.3,375.3,34.7,375,289.3,0,15.032503,0,2.013246,0,12.974252,-8.94776,0,6.7,-4.4,51.8,51.8,,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.9,0,46.3,46.3,False,False,False,False,False,False,,True,Needs Formatted,,,1024,1024,1684,843,0,False,False,False,False,False,0,False,False,False,False,28,13.817,794,2901,13.843,False,3.46,3.502,3.486,3.369,0.149,True,True,11.553,115.3,113.5,115.3,248,9,38,21,14,44935.5,11521.92,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,232.2,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539660366162,13.4212665045284,8.0012,,
9/29/2024,3:02:15.04 PM,1m 31.4s,91.4,55.353434954457,13.4219371886328,376.6,376.6,34.7,377,289.5,0,15.032503,0,2.013246,0,12.974252,-8.94776,0,6.8,-4.3,51.6,51.6,,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.9,0,46,46,False,False,False,False,False,False,,True,Needs Formatted,,,1024,1024,1684,849,0,False,False,False,False,False,0,False,False,False,False,28,13.817,794,2901,13.843,False,3.46,3.502,3.486,3.369,0.149,True,True,11.553,115.3,113.5,115.3,248,9,38,21,14,44935.5,11521.92,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,232.1,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539660366162,13.4212665045284,8.0012,,
9/29/2024,3:02:15.14 PM,1m 31.5s,91.5,55.3534349529149,13.4219372306462,377.9,377.9,34.7,378,289.5,0,15.032503,0,2.013246,0,12.974252,-8.94776,0,7,-4.1,51.3,51.3,,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.9,0,45.7,45.7,False,False,False,False,False,False,,True,Needs Formatted,,,1024,1024,1684,849,0,False,False,False,False,False,0,False,False,False,False,28,13.817,794,2901,13.843,False,3.46,3.502,3.486,3.369,0.149,True,True,11.553,115.3,113.5,115.3,248,9,38,21,14,44935.5,11521.92,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,232.1,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539660366162,13.4212665045284,8.0012,,
9/29/2024,3:02:15.24 PM,1m 31.6s,91.6,55.3534345264492,13.4219374328772,379.2,379.2,34.7,379,289.6,0,15.032503,0,2.013246,0,12.974252,-8.94776,0,6.9,-4.3,51,51,,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.9,0,45.5,45.5,False,False,False,False,False,False,,True,Needs Formatted,,,1024,1024,1684,860,0,False,False,False,False,False,0,False,False,False,False,28,13.817,794,2901,13.843,False,3.46,3.502,3.486,3.369,0.149,True,True,11.553,115.3,113.5,115.3,248,9,38,21,14,44935.5,11521.92,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,232.3,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539660366162,13.4212665045284,8.0012,,
9/29/2024,3:02:15.34 PM,1m 31.7s,91.7,55.3534344795706,13.421937476277,380.5,380.5,34.7,381,289.7,0,15.032503,0,2.013246,0,12.974252,-8.724066,0,6.8,-4.6,50.7,50.7,,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.9,0,45.2,45.2,False,False,False,False,False,False,,True,Needs Formatted,,,1024,1024,1684,861,0,False,False,False,False,False,0,False,False,False,False,28,13.817,794,2901,13.843,False,3.46,3.502,3.486,3.369,0.149,True,True,11.553,115.3,113.5,115.3,248,9,38,21,14,44935.5,11521.92,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,232.3,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539660366162,13.4212665045284,8.0012,,
9/29/2024,3:02:15.44 PM,1m 31.8s,91.8,55.3534342367815,13.4219376349273,381.8,381.8,34.7,382,289.7,0,15.032503,0,2.013246,0,12.974252,-8.724066,0,6.6,-4.8,50.5,50.5,,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.9,0,45,45,False,False,False,False,False,False,,True,Needs Formatted,,,1024,1024,1684,868,0,False,False,False,False,False,0,False,False,False,False,28,13.817,794,2901,13.843,False,3.46,3.502,3.486,3.369,0.149,True,True,11.553,115.3,113.5,115.3,248,9,38,21,14,44935.5,11521.92,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,232.4,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539660366162,13.4212665045284,8.0012,,
9/29/2024,3:02:15.54 PM,1m 31.9s,91.9,55.3534341743795,13.4219376544573,382.8,382.8,34.7,383,289.8,0,15.032503,0,2.013246,0,12.974252,-8.724066,0,6.5,-4.9,50.3,50.3,,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.9,0,44.8,44.8,False,False,False,False,False,False,,True,Needs Formatted,,,1024,1024,1550,912,0,False,False,False,False,False,0,False,False,False,False,28,13.817,794,2901,13.843,False,3.46,3.502,3.486,3.369,0.149,True,True,11.553,115.3,113.5,115.3,248,9,38,21,14,44935.5,11521.92,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,232.4,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539660366162,13.4212665045284,8.0012,,
9/29/2024,3:02:15.64 PM,1m 32.0s,92.0,55.353434132641,13.4219377703709,384.1,384.1,34.7,384,289.8,0,15.032503,0,2.013246,0,12.974252,-8.724066,0,6.2,-4.7,50.1,50.1,,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-89.9,0,44.6,44.6,False,False,False,False,False,False,,True,Needs Formatted,,,1024,1024,1121,1024,0,False,False,False,False,False,0,False,False,False,False,28,13.823,791,2901,13.843,False,3.463,3.502,3.488,3.37,0.149,True,True,11.272,115.5,113.5,115.5,248,9,38,21,14,44935.5,11521.92,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,232.4,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539700692642,13.4212829000722,6.0009,,
